user_id,monthly_income,num_active_bnpl_plans,total_bnpl_amount,average_emi,bnpl_income_ratio,password,Emi_delayed
USR_01771,32948,0,0,0.0,0.0,>MaheoFsvP5i,0
USR_01772,42867,0,0,0.0,0.0,oso'x8B]96/7,0
USR_01773,59678,1,27940,27940.0,0.46817922852642513,{sTpSBtAK~2q,1
USR_01774,122561,0,0,0.0,0.0,<n-309bl$eZ),0
USR_01775,27963,0,0,0.0,0.0,%aUJ-HrsRinn,0
USR_01776,64434,2,31512,15756.0,0.24452928578079897,v2W}V*q7Yq@J,1
USR_01777,81617,4,36248,9062.0,0.11103079015401203,Zctk/#rSNGAS,0
USR_01778,166341,2,22092,11046.0,0.06640575684888271,*4tF`|^y*tw@,0
USR_01779,132569,1,10376,10376.0,0.07826867518047205,4r6|`K2Ym<Z',0
USR_01780,94732,2,14698,7349.0,0.07757674281129924,AbBT*{Ws\xVB,0
USR_01781,96494,1,14322,14322.0,0.14842373619085125,H;g'n*'Cm/z},0
USR_01782,97867,0,0,0.0,0.0,:=40V)c`?a!N,0
USR_01783,183600,2,36254,18127.0,0.09873093681917211,5{`.}~&Yg+O9,0
USR_01784,93972,2,28648,14324.0,0.15242838292257269,/L5`y]&84O)Q,0
USR_01785,111261,2,33846,16923.0,0.1521018146520344,"$`WgX6,%uJ`e",0
USR_01786,105748,2,35514,17757.0,0.1679180693724704,"39S[=,6+n.wh",0
USR_01787,179404,0,0,0.0,0.0,Ek/wiK^]A}h_,0
USR_01788,139481,1,26552,26552.0,0.19036284511869,xWS;q_kwfp}8,1
USR_01789,112382,2,34668,17334.0,0.15424178249185813,9Ob:GZz-+m!],0
USR_01790,24583,2,29740,14870.0,0.6048895578245129,c*Ut7JdX*9Mj,1
USR_01791,65387,4,76095,19023.75,0.2909408598039366,m[)nZbS2bvf8,1
USR_01792,38104,2,52323,26161.5,0.6865814612639093,zVE9~@l+usqS,1
USR_01793,27224,2,22758,11379.0,0.4179767851895386,U.}#a3%f[0tG,1
USR_01794,75624,0,0,0.0,0.0,"""k-=^7_9%MIm",0
USR_01795,119320,1,4134,4134.0,0.03464632919879316,cxh\DN\g#CiS,0
USR_01796,175371,2,37942,18971.0,0.10817638035935245,(#m=@/<hT?34,0
USR_01797,93572,0,0,0.0,0.0,HE}zO39_b/9I,0
USR_01798,100469,1,4678,4678.0,0.04656162597418109,"bx}""I-Qj]y[;",0
USR_01799,92928,3,35220,11740.0,0.12633436639118456,xYz1sZ&=]?'k,0
USR_01800,19141,2,36764,18382.0,0.960346899326054,"$_JwvdX;4=[""",1
USR_01801,169422,2,13029,6514.5,0.038451322732584906,;G?aSG/#tYf%,0
USR_01802,85871,2,10028,5014.0,0.05838991044706595,Gy#dT>;fEDR+,0
USR_01803,74902,1,11310,11310.0,0.15099730314277324,"?7aFd<E""lLy$",0
USR_01804,20577,1,6858,6858.0,0.3332847353841668,f&J%tPL=5}SP,1
USR_01805,35002,1,13240,13240.0,0.37826409919433174,yBFM'^g#DS|',1
USR_01806,195175,1,2242,2242.0,0.011487126937363904,s*Ga$M><8$cn,0
USR_01807,174719,1,17464,17464.0,0.09995478453974668,"U;k+,zxK1yWm",0
USR_01808,143949,0,0,0.0,0.0,'#GgQICqyFG>,0
USR_01809,110119,0,0,0.0,0.0,>U+CM(^=sR6y,0
USR_01810,81830,1,5717,5717.0,0.06986435292679946,"sGook},VI'VQ",0
USR_01811,95632,1,6336,6336.0,0.06625397356533377,d(:j|9<IHtu&,0
USR_01812,51833,1,16330,16330.0,0.3150502575579264,V&dx]fX>SvDO,1
USR_01813,39398,0,0,0.0,0.0,"m""W.6D$kLa"",",0
USR_01814,163778,1,15728,15728.0,0.09603243414866465,%C8+:HRgZS7M,0
USR_01815,168412,4,59016,14754.0,0.08760658385388215,Ql1(I>p^w}#f,0
USR_01816,78884,1,30980,30980.0,0.3927285634602708,*AZg1JHw3okR,1
USR_01817,99361,2,77805,38902.5,0.39152685661376196,C?~|G[m)hil=,1
USR_01818,32482,1,26960,26960.0,0.8299981528231021,"~s;>#n~nC}`,",1
USR_01819,69225,2,15462,7731.0,0.11167930660888407,*j_3D2'?Tb^P,0
USR_01820,89854,2,7330,3665.0,0.04078839005497808,Oafeb>ny<->r,0
USR_01821,123721,1,19140,19140.0,0.1547029202803081,"z?@n""Yz<%9nj",0
USR_01822,96110,2,26852,13426.0,0.1396941005098325,"QQxpqRM-q=o""",0
USR_01823,128606,1,14071,14071.0,0.10941169152294605,tDw2|.KHZZ@m,0
USR_01824,29650,2,48981,24490.5,0.8259865092748735,MQ:`tNtQ^K=.,1
USR_01825,192190,4,79848,19962.0,0.10386596597117435,ltabOfi#R7Qo,0
USR_01826,43930,1,2026,2026.0,0.0461188254040519,;E-8;bhOt6GD,0
USR_01827,26801,1,11334,11334.0,0.4228946681093989,"-lChn@!,#\TP",1
USR_01828,66360,1,19338,19338.0,0.2914104882459313,iPHl*_7>s:kB,1
USR_01829,102908,1,71880,71880.0,0.6984879698371361,ewMaK-U7.9t.,1
USR_01830,162631,3,67764,22588.0,0.13889110932110113,$V}S<8/8nig?,0
USR_01831,28288,1,12804,12804.0,0.45263009049773756,CQ`{f]3-M+v%,1
USR_01832,168470,2,48579,24289.5,0.14417700480797768,3AiV.;b|)i&(,0
USR_01833,27191,1,3316,3316.0,0.12195211650913905,5A@}SE@/k6#!,0
USR_01834,76715,1,2525,2525.0,0.032914032457798344,Dx*\x'6v]&#W,0
USR_01835,25737,2,22548,11274.0,0.43804639235342113,"|""{)gHCbGx>_",1
USR_01836,80140,1,8150,8150.0,0.10169703019715498,E5-Q+$S+rOBj,0
USR_01837,171323,1,17584,17584.0,0.1026365403360903,|FzIQ\dfpN&~,0
USR_01838,197047,2,15208,7604.0,0.03858977807325156,e&^@Gp<0C0'^,0
USR_01839,65508,1,13578,13578.0,0.20727239421139404,Sp9'M:N6t)(Y,1
USR_01840,67224,2,16840,8420.0,0.12525288587409258,90@HjWNICwo#,0
USR_01841,34643,1,20259,20259.0,0.5847934647692175,}|b7giqVT(-#,1
USR_01842,118535,2,12216,6108.0,0.05152908423672333,"uIP=OBY""^AK>",0
USR_01843,49808,1,9401,9401.0,0.1887447799550273,iw7+)L=`L51N,0
USR_01844,73959,1,18007,18007.0,0.24347273489365728,XqYa>rt!MXm3,1
USR_01845,147921,2,21994,10997.0,0.07434373753557642,cgJi*fB&Jp<v,0
USR_01846,83178,1,6261,6261.0,0.0752723075813316,<[s7O%[Lu0RL,0
USR_01847,127255,1,5268,5268.0,0.04139719460924914,Em!`<8pDJ6@%,0
USR_01848,101322,2,20952,10476.0,0.10339314265411263,s$;bkrm[#P&r,0
USR_01849,59565,3,3030,1010.0,0.01695626626374549,&%_27+;-FnN2,0
USR_01850,166255,1,72576,72576.0,0.4365342395717422,"-?4iY,(JGI`&",1
USR_01851,16132,2,4354,2177.0,0.13494916935283907,[H:\)Dyg%m\A,0
USR_01852,78668,3,59628,19876.0,0.2526567346316164,"{+[m*M""m!Kv!",1
USR_01853,184635,2,10167,5083.5,0.02753269965066212,N#4mSD>7=z2J,0
USR_01854,123835,2,51548,25774.0,0.20813178826664513,vITyK'XIlVp},1
USR_01855,157003,0,0,0.0,0.0,'1B[CLke4>p],0
USR_01856,88169,2,25730,12865.0,0.14591296260590456,}Gu'ezCe<[3R,0
USR_01857,196711,1,19936,19936.0,0.10134664558667283,|<}7iLVG41Ol,0
USR_01858,115417,1,26654,26654.0,0.230936517150853,eTF/s*\+}&hZ,1
USR_01859,192763,0,0,0.0,0.0,iLh<}bA;B9JJ,0
USR_01860,39363,1,14223,14223.0,0.36132916698422374,"dm|9.A-\""1H&",1
USR_01861,61694,2,16570,8285.0,0.13429182740623075,cI'6(!oI{e#q,0
USR_01862,147654,2,9678,4839.0,0.032772562883497905,",hP-i~#SrGbH",0
USR_01863,89329,1,15137,15137.0,0.16945224954941845,SK+{Ii~ht>${,0
USR_01864,16620,0,0,0.0,0.0,"}gv;0u4b""2op",0
USR_01865,77224,1,13504,13504.0,0.17486791670983115,KlbFGS!8.{[R,0
USR_01866,110419,1,2740,2740.0,0.02481456995625753,"x^|3|Ts2o,&@",0
USR_01867,183606,1,58524,58524.0,0.31874775334139405,"~P\=4BO+""@4X",1
USR_01868,135050,0,0,0.0,0.0,"3NI<sPI\7,:?",0
USR_01869,70856,0,0,0.0,0.0,VV%#pVQIb];L,0
USR_01870,195324,3,38199,12733.0,0.06518912166451639,RBR-J0c?+hgR,0
USR_01871,70809,1,7566,7566.0,0.10685082404779053,1yf{ni4TIB7],0
USR_01872,37259,2,3704,1852.0,0.049706111275128154,6&N.8dZr}2yk,0
USR_01873,177701,1,35604,35604.0,0.20035903005610547,yPGll>H(Mxil,1
USR_01874,169682,2,31810,15905.0,0.09373416154925095,h>>ghmHuQM#u,0
USR_01875,36602,1,18702,18702.0,0.5109556854816677,Om<K#dAdpmYa,1
USR_01876,100945,2,35010,17505.0,0.173411263559364,"TT<w2(,Xkz?#",0
USR_01877,157182,1,15762,15762.0,0.10027865786158721,b)sWg#Ic4'C[,0
USR_01878,152145,2,86195,43097.5,0.283265963390187,)]0![]E(2gCL,1
USR_01879,115846,1,37992,37992.0,0.32795262676311654,magHHz/>k$O-,1
USR_01880,95818,2,26348,13174.0,0.13748982445886995,"/,}NX2NBYP9X",0
USR_01881,156267,1,5792,5792.0,0.03706476735331196,(P}@zYmB1@x<,0
USR_01882,163210,1,6976,6976.0,0.04274247901476625,",U.L!mEV]xa.",0
USR_01883,190400,1,4911,4911.0,0.025793067226890756,u^;[q\|_BbM!,0
USR_01884,186236,1,37360,37360.0,0.20060568311175067,=r(M)&iQ7{CE,1
USR_01885,141545,1,55269,55269.0,0.39046946200854854,{K/Pi*G%v[4s,1
USR_01886,104743,1,21164,21164.0,0.20205646200700764,_@~co'U5:c;/,1
USR_01887,195764,1,17628,17628.0,0.09004719968942196,"M)UfiN""$DBb`",0
USR_01888,170917,2,3406,1703.0,0.009963900606727243,yc>@~K^adsx:,0
USR_01889,104846,2,12940,6470.0,0.06170955496633157,5=1*O[bS|pI),0
USR_01890,89233,3,50253,16751.0,0.18772203108715385,">yM""<9ffl#d}",0
USR_01891,98049,2,68650,34325.0,0.3500800620098114,S1cQ9aY@cGy\,1
USR_01892,77532,1,36762,36762.0,0.47415260795542485,jwqhFB8;o*67,1
USR_01893,35104,1,12040,12040.0,0.34298085688240654,$&%mgYL1h%Ey,1
USR_01894,139336,4,4972,1243.0,0.008920881896997187,E!#&eiPebh':,0
USR_01895,142904,3,10242,3414.0,0.023890164026199406,!;Clj_.=UY\G,0
USR_01896,84603,2,9712,4856.0,0.057397491814711064,HFZLQd}BpBTB,0
USR_01897,117499,2,14526,7263.0,0.06181329202801726,D`\!|e0tgDRD,0
USR_01898,74025,2,32370,16185.0,0.21864235055724418,\F6T%\u#Q3CR,1
USR_01899,47317,1,16799,16799.0,0.3550309613880846,ZN|%9~iSntM',1
USR_01900,188084,1,13470,13470.0,0.07161693711320474,\p6xZ#~8PmPO,0
USR_01901,120585,1,14772,14772.0,0.12250279885557905,f6_PK<gLdB)$,0
USR_01902,167472,3,10705,3568.33,0.021307024457819814,J<u<L8s1IyW},0
USR_01903,95206,1,5197,5197.0,0.054586895783879166,q{v4PNI$8#R`,0
USR_01904,84468,2,13648,6824.0,0.08078799071837856,"Zy,.*7FVH>)\",0
USR_01905,182856,0,0,0.0,0.0,1'WBOA[TGRZ&,0
USR_01906,38723,0,0,0.0,0.0,u%8>QIX-bu7N,0
USR_01907,111881,2,26936,13468.0,0.12037790152036539,":/JusJ2DL,J2",0
USR_01908,60929,1,14514,14514.0,0.23821168901508313,'*y)0X#`r6GI,1
USR_01909,138199,2,18210,9105.0,0.06588325530575474,">36bb""1J!l:i",0
USR_01910,94569,2,22966,11483.0,0.12142456830462414,Ew#|}w{^{Y-D,0
USR_01911,177046,3,16290,5430.0,0.030669995368435322,'Eu5ln].w>)y,0
USR_01912,169169,1,10238,10238.0,0.06051936229451022,8SPv`KJu@9Oi,0
USR_01913,108144,2,26498,13249.0,0.12251257582482616,cq|;swLT1?-@,0
USR_01914,79824,1,7597,7597.0,0.09517187813189015,+Kx7;4M<O[8q,0
USR_01915,38525,1,9628,9628.0,0.24991563919532772,_~I6*:oF}kzY,1
USR_01916,72804,1,40804,40804.0,0.5604637107851217,.u&$WuYb`d~',1
USR_01917,56846,1,49545,49545.0,0.87156528163811,qMgyajKwx=9*,1
USR_01918,92261,1,8812,8812.0,0.09551164630775734,0jGcv%l>ZREa,0
USR_01919,196299,1,25588,25588.0,0.13035216684751325,B=R2.SX}07;e,0
USR_01920,199100,1,6700,6700.0,0.03365143144148669,fnH<c6uDk!6f,0
USR_01921,183455,1,9127,9127.0,0.049750620043062334,bFFjx_W}OMgE,0
USR_01922,22265,1,2545,2545.0,0.11430496294632832,Zo<:/BCRs/n2,0
USR_01923,30733,2,11577,5788.5,0.1883480298050955,/b[?2G$ItIPp,0
USR_01924,127196,2,28114,14057.0,0.1105144815874713,.0hbk<4SfVWk,0
USR_01925,155319,3,57468,19156.0,0.12333326894970995,`;&WUPwJ(%Vp,0
USR_01926,169912,1,17548,17548.0,0.10327699044211121,"nNsjC1"")P@`W",0
USR_01927,36058,2,27224,13612.0,0.3775029119751511,*OKg&e]q1.5D,1
USR_01928,49929,0,0,0.0,0.0,uBZVF?XbkyVn,0
USR_01929,177434,1,49731,49731.0,0.2802788642537507,^<%X|aFL#'VV,1
USR_01930,101489,1,9811,9811.0,0.09667057513622165,/{84^NdGj$6G,0
USR_01931,99664,2,23175,11587.5,0.11626565259271152,?X0*LZ&\F3-',0
USR_01932,193428,3,23442,7814.0,0.040397460553797795,n^(L+w8I~82[,0
USR_01933,21041,1,4972,4972.0,0.2363005560572216,[HnaJXu!AuH(,1
USR_01934,93209,2,17188,8594.0,0.09220139686081816,]\E[3xuRuRW$,0
USR_01935,167131,2,35572,17786.0,0.10641951523056764,jqP+52;;;q%F,0
USR_01936,190794,1,29056,29056.0,0.1522899042946843,"""}QzmeJ$Pq'%",0
USR_01937,163620,1,33748,33748.0,0.2062584036181396,q_'%.LU)bI9?,1
USR_01938,151491,2,30476,15238.0,0.10058683354126648,~oZ3w*.;YTcT,0
USR_01939,181562,3,18035,6011.67,0.03311083817098291,W.zv~lv=6[cu,0
USR_01940,130158,1,51910,51910.0,0.3988229690068993,"#oDN~<$grM""!",1
USR_01941,39309,3,7482,2494.0,0.06344603017120762,"'>g2|f3&7):,",0
USR_01942,96899,2,15420,7710.0,0.07956738459633227,+kSmSfr@dG].,0
USR_01943,43718,3,5460,1820.0,0.041630449700352255,cCwckC>U3!AH,0
USR_01944,183913,2,26456,13228.0,0.07192531251189421,$fzYwCV[]LuM,0
USR_01945,121553,3,56541,18847.0,0.15505170584025074,d68$O(N;*}IM,0
USR_01946,65281,1,57873,57873.0,0.8865213461803587,#XQ<+\6r$qOi,1
USR_01947,15767,1,12837,12837.0,0.8141688336398808,"*rMNB;r'd""l)",1
USR_01948,186169,1,17565,17565.0,0.09434975747842014,AEc6+GQBVzjY,0
USR_01949,161404,2,14000,7000.0,0.0433694332234641,<&zJ<Tlm-~r3,0
USR_01950,160693,2,40608,20304.0,0.12635273471775374,4brsWa-y#NM0,0
USR_01951,91870,1,36746,36746.0,0.39997823010776096,QUIi}MKDk;Sg,1
USR_01952,33174,1,32751,32751.0,0.9872490504612046,"*<^=BD\O#@x""",1
USR_01953,114189,0,0,0.0,0.0,gJvR]$Y^915k,0
USR_01954,51674,1,38008,38008.0,0.7355343112590471,XA47|T&oiPs6,1
USR_01955,52260,0,0,0.0,0.0,!T{/5\.+TD2g,0
USR_01956,188570,0,0,0.0,0.0,uSGknhb\5uQ.,0
USR_01957,195536,1,25226,25226.0,0.12900949185827673,EC4sLE@L6]dT,0
USR_01958,86805,1,15192,15192.0,0.17501296008294454,"kN\@}]%A`Y,X",0
USR_01959,172883,0,0,0.0,0.0,/f3Qd</G59Ws,0
USR_01960,87377,1,22212,22212.0,0.25420877347585746,OHL'Izty(Ym.,1
USR_01961,145864,1,39831,39831.0,0.2730694345417649,SSsT59Bocft+,1
USR_01962,58723,0,0,0.0,0.0,G;pApO-72GVW,0
USR_01963,91298,2,28266,14133.0,0.15480076233871498,iYiNcA1J@nU5,0
USR_01964,122092,3,44124,14708.0,0.12046653343380402,6P_1:J=jbW81,0
USR_01965,17147,2,14180,7090.0,0.41348340817635737,#%=rv0L4B`~\,1
USR_01966,53445,1,41352,41352.0,0.7737300028066236,YHG8[%T{f;A4,1
USR_01967,199875,2,24558,12279.0,0.06143339587242026,.<@t^l49%8MK,0
USR_01968,132116,2,31586,15793.0,0.11953889006630537,@&}C==ZZ=uQj,0
USR_01969,52755,2,16876,8438.0,0.1599469244621363,SFfDWyyD~nZQ,0
USR_01970,154805,3,59685,19895.0,0.12851652078421238,s\@aZLh9y4=_,0
USR_01971,90361,2,11268,5634.0,0.06234990759287746,`6OOv1#E5A@=,0
USR_01972,167376,2,35902,17951.0,0.10724954593251124,f(S$i~X!cVDO,0
USR_01973,181766,2,35008,17504.0,0.09629963799610489,x<spb`[wA_N5,0
USR_01974,139232,0,0,0.0,0.0,[nPSwLui|4rO,0
USR_01975,120586,1,9507,9507.0,0.0788399980097192,0I0P*tFUnX#P,0
USR_01976,96171,1,32714,32714.0,0.3401649145792391,tT!sW8Dl7c=q,1
USR_01977,129151,1,1620,1620.0,0.01254345688380268,"<U*C""Ik`K2RO",0
USR_01978,155562,1,14831,14831.0,0.09533819313199882,"p,8X'DjxP}of",0
USR_01979,152934,2,22400,11200.0,0.07323420560503223,3MHl7u#<:BC3,0
USR_01980,84959,0,0,0.0,0.0,"<3+wZ5#""\?Jj",0
USR_01981,156522,2,32138,16069.0,0.10266288445074814,"TPRf_f_|xn,x",0
USR_01982,71022,1,58788,58788.0,0.8277435160936047,"<O(:n,SgmnOu",1
USR_01983,186999,1,16129,16129.0,0.08625179813795796,\glA'oW:JB+P,0
USR_01984,64853,1,9388,9388.0,0.14475814534408585,>&lX>>!}CWqf,0
USR_01985,46826,2,35288,17644.0,0.3767992141118182,YnzS:Ufc6hKY,1
USR_01986,57879,1,7746,7746.0,0.13383092313274245,"&g_J9,CEfc#T",0
USR_01987,92990,1,7053,7053.0,0.07584686525432842,7ZZ&$$1T]/1!,0
USR_01988,104787,1,2280,2280.0,0.021758424232013514,k{8GxNtpThC4,0
USR_01989,55736,2,70076,35038.0,0.6286421702310894,"xh%G{)-Y0""!4",1
USR_01990,39530,1,8877,8877.0,0.2245636225651404,T]*t)u;m>:Bb,1
USR_01991,193130,2,7090,3545.0,0.018355511831408895,$m^j@NT\)Gdo,0
USR_01992,150958,2,19120,9560.0,0.06332887293154388,tVl{$g!$3WJ_,0
USR_01993,133623,2,50211,25105.5,0.18788307402168788,(5z{h*{3KoLP,0
USR_01994,52387,1,42165,42165.0,0.8048752553114322,b&X7*cnJA19.,1
USR_01995,167647,1,15458,15458.0,0.0922056463879461,i~aFr6$&>P7s,0
USR_01996,127260,1,13798,13798.0,0.10842369951280842,2r#xb}j-Fpw3,0
USR_01997,185715,1,17424,17424.0,0.09382117761085534,#xhmqj?<R73A,0
USR_01998,174876,1,53784,53784.0,0.30755506759075,^U`p61a]ixFM,1
USR_01999,181862,1,8846,8846.0,0.048641277452134035,s@{>`)Z@5QoC,0
USR_02000,45988,1,5483,5483.0,0.11922675480560146,"DU)skr^,q01x",0
USR_02001,91448,2,27054,13527.0,0.1479201294724871,11eMl^JyB1Vx,0
USR_02002,184578,1,8119,8119.0,0.04398682399852637,"|m8a/G""u:BUj",0
USR_02003,128430,2,36962,18481.0,0.14389940045160787,uvvkFc{w5>W>,0
USR_02004,158377,3,35154,11718.0,0.07398801593665746,8)RTe|#c5&`K,0
USR_02005,27404,1,6435,6435.0,0.23481973434535106,"Nm;(C4\$""?k*",1
USR_02006,155061,2,66775,33387.5,0.2153184875629591,^lRU+rOJ(m-\,1
USR_02007,34360,1,6768,6768.0,0.1969732246798603,"{Y,GmpjVw]hk",1
USR_02008,100657,0,0,0.0,0.0,WlA(lm$P3p!U,0
USR_02009,172359,2,20332,10166.0,0.058981544334789596,|-ieIXi9xOS`,0
USR_02010,21789,1,10042,10042.0,0.46087475331589334,_NC7?cV<wzxi,1
USR_02011,173253,2,25938,12969.0,0.07485584665200602,".w,Rm0>8ywN*",0
USR_02012,160457,1,32812,32812.0,0.20449092280174752,)yBxcVW)RwFD,1
USR_02013,97597,3,16923,5641.0,0.05779890775331209,"&zkm>/,Cg-=4",0
USR_02014,80641,2,30748,15374.0,0.19064743740777024,"ru72o1bZkj'""",1
USR_02015,59247,0,0,0.0,0.0,"=[,<pcyPy/X{",0
USR_02016,101673,2,54375,27187.5,0.2674013749963117,"z-+):IL""iO\i",1
USR_02017,159347,0,0,0.0,0.0,df>&v1T_/{H6,0
USR_02018,78248,1,1749,1749.0,0.02235200899703507,"H(1qz?U^bU,l",0
USR_02019,49550,2,6438,3219.0,0.06496468213925329,zZ%q&UgeTmU-,0
USR_02020,68693,2,60174,30087.0,0.43799222628215395,4:EO5[gF]AnR,1
USR_02021,30605,1,9725,9725.0,0.3177585361868976,-LJ?+d&~6Z8K,1
USR_02022,166462,1,10965,10965.0,0.06587088945224737,^1q{kb~txj_\,0
USR_02023,90403,2,25524,12762.0,0.14116788159684968,T!0g*xp}|a(_,0
USR_02024,73466,1,32182,32182.0,0.4380529768872676,_qrg?uDH66>Z,1
USR_02025,18981,2,7140,3570.0,0.18808281966176704,dCm}tU^8yy]V,0
USR_02026,155565,3,3792,1264.0,0.008125220968726898,bgq4oEu`Pf}_,0
USR_02027,110335,2,38836,19418.0,0.17599129922508724,d`tuhtCQTkCS,0
USR_02028,31984,2,24976,12488.0,0.39044522261130565,"'F(m""'/H$s&6",1
USR_02029,140580,3,31074,10358.0,0.07368046663821312,+h6?K\ls.3g/,0
USR_02030,126316,1,11670,11670.0,0.09238734602108996,"q959,_jJD_!~",0
USR_02031,168832,0,0,0.0,0.0,9~w?1mQifC=;,0
USR_02032,133454,2,31936,15968.0,0.11965171519774603,A;`pBA\W3X_J,0
USR_02033,64402,2,30908,15454.0,0.23996149187913418,*d<?$n7:]+!D,1
USR_02034,106656,1,8840,8840.0,0.08288328832883288,'}~-@8hcWpaK,0
USR_02035,181963,1,34293,34293.0,0.1884613905024648,"m^!{<<!,?E*O",0
USR_02036,106009,1,7630,7630.0,0.07197502098878397,3[OjxFS]aQms,0
USR_02037,185904,0,0,0.0,0.0,Z(td%lDCy>bU,0
USR_02038,60836,2,28016,14008.0,0.23025839963179695,sN;b_zg>E~08,1
USR_02039,164634,1,16965,16965.0,0.10304675826378512,"I%N[O""b[8<_O",0
USR_02040,91407,0,0,0.0,0.0,!pK0[Bf$9n17,0
USR_02041,22610,3,12363,4121.0,0.18226448474126491,E#(0$Kg):LFr,0
USR_02042,30791,2,11942,5971.0,0.19392030138676886,h>9UxZ`\;:m|,1
USR_02043,73047,0,0,0.0,0.0,"A326>rcj""#52",0
USR_02044,165737,4,17416,4354.0,0.026270537055696676,",*y\h1@^Q&Y?",0
USR_02045,85246,1,5474,5474.0,0.06421415667597306,/^C/^oYW}M9W,0
USR_02046,101148,0,0,0.0,0.0,=Rk/k|bvQ`~E,0
USR_02047,60890,1,13412,13412.0,0.220266053539169,wxz-oMG*~-/M,1
USR_02048,152866,2,33502,16751.0,0.10957963183441707,"}YZovn\xI""A@",0
USR_02049,47888,2,13042,6521.0,0.13617190110257266,^bKzeyQt1ov|,0
USR_02050,152821,2,8944,4472.0,0.029262993960254155,'9+l/^Kkir-9,0
USR_02051,61531,0,0,0.0,0.0,"d7""42C?GZUG[",0
USR_02052,35608,2,38492,19246.0,0.5404965176364862,JDvd#sGvDm7U,1
USR_02053,95986,1,10304,10304.0,0.10734898839414081,"/Wp+RP=Vb^x""",0
USR_02054,71017,2,56225,28112.5,0.3958559218215357,s{jMDIhu:DY/,1
USR_02055,72676,1,26890,26890.0,0.3699983488359293,{5@7'G|REV<(,1
USR_02056,178535,1,20406,20406.0,0.11429691657098048,IJrvI1}gVc+L,0
USR_02057,177735,2,3088,1544.0,0.008687090331110923,'/)O^%/(lnG<,0
USR_02058,48123,1,7652,7652.0,0.15900920557737463,">.p:R^[@T""9+",0
USR_02059,109346,1,17052,17052.0,0.15594534779507252,mr@CKHa^8Cct,0
USR_02060,163469,4,9744,2436.0,0.014901908007022738,{#B;hC17/%B;,0
USR_02061,60406,2,24014,12007.0,0.19877164520080787,a:o84ZU+t9;&,1
USR_02062,62657,3,20310,6770.0,0.10804858196211117,K-:[3dWi-Q4],0
USR_02063,82560,4,105858,26464.5,0.32054869186046514,~Fg]:Z3<h1cq,1
USR_02064,119143,1,8551,8551.0,0.07177089715719766,DrXt~s~oOW1i,0
USR_02065,69943,1,16663,16663.0,0.2382368500064338,R|mvFGHk6509,1
USR_02066,97674,2,11682,5841.0,0.05980097057558818,qb<_1<XpF7A#,0
USR_02067,40345,0,0,0.0,0.0,F%>Aj%97cK|:,0
USR_02068,186239,2,17092,8546.0,0.04588727387926267,ms@vog?#(Hj\,0
USR_02069,22961,0,0,0.0,0.0,"1)V5Q""2XF.VB",0
USR_02070,134289,2,47040,23520.0,0.1751446507159931,"v,2WtC<Yjs7x",0
USR_02071,92567,1,45303,45303.0,0.4894076722806184,#`SUYL&mY[F),1
USR_02072,95664,2,22012,11006.0,0.11504850309416291,;G>]NXQ$k-Kp,0
USR_02073,96199,2,13440,6720.0,0.06985519599995842,L$bN<7Q-+9LV,0
USR_02074,114764,3,32799,10933.0,0.09526506570004531,fK1$Z6gT-(De,0
USR_02075,95729,0,0,0.0,0.0,4g#HUi4IbM8k,0
USR_02076,174633,2,18442,9221.0,0.05280216224883041,zI'V0_)g9d]N,0
USR_02077,88302,1,25578,25578.0,0.289665013249983,W.2])}>Nv\7I,1
USR_02078,175576,2,4502,2251.0,0.012820658859980863,N;Ot\6`!hAyN,0
USR_02079,52146,2,28768,14384.0,0.27584090821923063,RwjHC:Ieh5x^,1
USR_02080,55297,2,41058,20529.0,0.3712497965531584,SlLBffzO0}OX,1
USR_02081,101394,2,38694,19347.0,0.19081010710692942,.|fTIP6jn07=,1
USR_02082,142173,0,0,0.0,0.0,dm{j8DSd'QJ@,0
USR_02083,140942,1,9052,9052.0,0.06422500035475585,+%'&H~qt0lWK,0
USR_02084,31939,1,11740,11740.0,0.3675756911612762,C<41)y8YWyd1,1
USR_02085,196787,0,0,0.0,0.0,"L},I=Uq*~_*\",0
USR_02086,77119,1,1963,1963.0,0.025454168233509253,*EuTb<VFj7vM,0
USR_02087,181393,1,24645,24645.0,0.13586522081888497,B:F|\xm3'Q_|,0
USR_02088,147851,2,24104,12052.0,0.08151449770376934,um#&|KZTC:/7,0
USR_02089,159258,1,19526,19526.0,0.12260608572253827,+KA$<{XY2/_:,0
USR_02090,162531,1,17003,17003.0,0.1046138890427057,0&n/-JeNz.Mg,0
USR_02091,164805,1,56130,56130.0,0.34058432693182855,s:~fq08]/g;?,1
USR_02092,34157,2,2242,1121.0,0.032819041484907926,UK?W7w\_wXLu,0
USR_02093,165685,2,55380,27690.0,0.16712436249509613,h^SGQ+wh[Iax,0
USR_02094,123612,1,18566,18566.0,0.15019577387308675,TKjltRdm7|B{,0
USR_02095,130080,1,14982,14982.0,0.11517527675276752,L-hwc)ltjrzH,0
USR_02096,98028,2,3588,1794.0,0.018300893622230384,N@!S[v6\=f+^,0
USR_02097,151260,1,64896,64896.0,0.4290360967869893,o-<]qm-$jY#q,1
USR_02098,117302,2,16652,8326.0,0.07097918194063187,5x#envKlJ}4C,0
USR_02099,20796,3,43644,14548.0,0.69955760723216,-pfTE3|t[$yY,1
